term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
caught,0.004674059606947496,-0.0362983936246125,-0.01022436808156652,0.024428408723232924,0.0008168547143568838,-0.006966689538326373,0.004161410640331405,-0.017933019869149535,0.018270206471540155,-0.015745435089414474
cause,0.00509836893998371,-0.0035859191918833884,-0.004088354248925831,-0.008663641537146908,0.003402767466922114,0.007406435229589873,0.009350956735427378,0.011612777194884925,0.026124503044240754,0.006933589975994318
causing,-0.02105197479281242,0.019011124537849606,0.0018563975004665114,-0.01832346248040646,-0.034916954583316104,-0.010427708087879859,0.0016267767839356104,-0.017050539244206592,0.02882140894001355,-0.026065529530794145
cave,-0.004328134465688479,-0.002037073907587052,0.015644144649942286,-0.011064865712267434,0.0015112597409945299,-0.033192534546334924,0.017837974268883994,0.020845486045594365,0.005658059274436998,-0.005636315400542798
celebrate,0.01322373437695698,0.022043686297042855,0.032731261974508374,0.052575789188180976,0.015526295351268959,0.00947596549196245,-0.014059750067290808,0.003286537199062589,0.028985435545083472,-0.010939857408086416
celebrating,0.007897572664374458,-0.015987152137352162,-0.004675180071062466,-0.0024432231063197846,0.01717712221802258,0.03461547887839707,0.0131738063890777,0.024098177191964696,-0.02396680248130145,-0.029258362670057263
celebration,0.0012890680250151837,-0.0038744794238923094,-0.017868551802530094,-0.011326408524532847,0.02530776778980272,-0.0057377053335061256,-0.011356052215027912,0.001988793184193456,-0.013259583658347639,0.004739157988305359
celia,0.007925211545795655,-0.0050085547784565684,-0.017499734830900775,0.003948151958709588,-0.001647031422335033,0.005569498825230622,0.00971041235908905,-0.01511132977476829,0.0043372848159063185,0.0054250373140265346
cell,-0.011232465986563892,-0.013544900966459047,-0.004746675201938339,0.003711393281897713,-0.002493785769428851,-0.015872659486600094,-0.027278801174253953,-0.009731256259315606,-0.03487070101558656,-0.018911658398236556
cells,-0.03034551055413711,-0.014647824827079343,0.010945278494763986,0.0014809732736253836,-0.00692459040686428,0.018906857561373412,0.010906811130714065,8.004718134151684e-05,-0.009317565592540877,0.016119521803311596
center,-0.01295888841291383,-0.008040070193104536,0.004446430386583561,0.008763471788433602,0.00041574964492743923,0.00660352817271896,0.0006160239452016788,-0.005432765573999933,0.00173948539709911,0.01327886709235316
central,0.0042323672054557495,-0.018882593288746505,-0.009651596356599014,0.021502753838453827,0.014556379556191013,-0.002197414681418037,0.015821769812780124,0.002237675910936791,0.014978864694418224,-0.022345171863059614
centuries,-0.005789814394923314,-0.009264597403247409,0.01343424026405091,-0.022931455553934957,0.019935788026623068,-0.017887414886639717,-0.02776187028790007,-0.019812927921642687,-0.02109358911292266,0.00018013670613482264
ceremony,0.0012326445843406253,0.001351242764357217,0.01113303874077434,0.01648375200631344,-0.01928239018229633,-0.003825488496403617,0.018630655305483485,0.0040310049656223255,0.0035904055853344455,0.009075364305488826
certain,-0.031862309849737314,0.019677943276693772,-0.0024155815804414323,0.005869507569722025,-0.01708070677071348,0.023739422259583066,0.022341928129561477,0.0169697280375805,-0.030682231984293252,0.026630336002557604
certainly,0.011554755696893664,0.0007878829366558828,-0.024849435685080187,0.027715581557722333,0.02219764878638947,0.037190461616860085,-0.018973585375947295,-0.011568708765191296,-0.025784797723241496,-0.00850366666799795
cest,0.00411306408225397,0.011652605082050191,0.028292080734017882,0.00238897477301069,0.014896705906906562,-0.01464534545549249,-0.008233466057797421,0.043710577892915846,0.02419719456822229,-0.0028586268524347365
chair,0.02259690394692386,-0.0252887554069793,-0.015248004903341056,-0.0013223027469989287,0.0019643819451573177,0.010329502879212157,0.007400017601218012,-0.01465062835016206,-0.04433266371908396,-0.01072974729015732
challenge,-0.010280237718803554,-0.02458455159757107,-0.019214075063818933,0.01272606376267623,0.009068834980732974,0.0039998443817893725,0.013473393786015754,-0.008841665379963705,-0.028897510431072363,-0.02182477796281486
chance,-0.002270617751944351,0.007368442585472066,0.001575322485336368,-0.025805650623689783,0.0015230623246827069,0.003621304943775948,-0.008090244041887844,0.027022826666274657,0.00602787378325522,0.005955725056185147
chancellor,-0.00668798970034361,0.006748973578181826,-0.005313471360290456,-6.47058151043665e-05,-0.002249538181674849,0.0015218478540459485,-0.003063103087894904,-0.0006800717658131585,-0.012558906795578997,0.002600495762470322
chancellors,-0.008093931647961457,0.008167735490515932,-0.006430463551907403,-7.830820143958223e-05,-0.0027224336605991264,0.0018417690608303159,-0.003707025299815769,-0.0008230357154882201,-0.015199026573158842,0.003147169163727452
chances,-0.006324738015714433,0.007911979671857977,-0.0002774832727906928,-0.036226733200528126,0.028138208317440523,-0.007673118561116992,0.03163554841217855,0.003531396103323761,0.0011387740878745366,-0.038766908224651224
change,0.010171634516671907,-0.01087501372689563,0.000996603884085296,0.012673485000148622,0.003798515825921705,-0.01624068491045269,0.013618736607953996,-0.005625115163330254,-0.026456611899477806,-0.004694936822325132
changed,0.0002276846843119355,-0.0035801475929170515,0.007225867072547296,0.007276839300453503,-0.02694189204029903,0.019200642274961644,-0.023033309488485816,0.017028030839741436,0.0010588261344722143,0.001057450051582071
changing,-0.026995344235178274,-0.026413104337789168,0.013898097569384746,0.004215030572649344,-0.016529297760281194,-0.011514124803620171,-0.0012689790160861155,-0.00813913604370321,0.039679807340970506,0.004048014834119942
chaos,-0.02781044909014483,-0.021768693177308524,0.018607536436314773,0.01049769618536385,-0.0057144996655568246,0.006843077217045402,0.018985749170488297,0.006622919937173893,0.015121469860945914,6.524033864115474e-05
chapter,0.023528425001639316,-0.008178144555761333,-0.014781270779786844,0.009700775100337311,0.0022393460347827137,0.007859478275508446,0.010704284088484811,-0.005969602007722511,-0.024505013626853245,-0.022836567380044675
charge,-0.0021694715031277886,-0.013934833892270288,0.0008589742385203063,0.0043535601658826134,-0.031083835671880795,-0.0017039134930112913,0.0036404955517899966,0.005988618073925873,-0.0026206031932193637,0.018189920101031
charlie,-0.008435551856464505,-0.019324190340633953,-0.009929010734284842,0.00810144968551736,-0.012335332824899644,0.007222931415679471,0.006742214352140336,-0.019221519998366042,0.007628547097864,0.003853950645011689
charm,0.002187802111002246,0.009682974685093599,-0.005945154381306901,-0.0029646398354309864,-0.00842032910170724,0.014112574719876135,-0.004687327891432696,0.001580405721706564,0.0029364335732188366,0.02844595438509429
charming,-0.009157708524255277,0.019776523932280996,-0.016850661463142735,-0.009168676890687521,-0.010046636490563234,-0.0011496186550819883,-0.004970105893394879,-0.004842344500535784,-0.007374648606881029,-0.017509211161629294
chase,-0.0042741099987646325,0.016938528054838684,0.014907550832688138,-0.010160286994347213,0.02323326351056411,-0.011973299550566332,-0.027941899653048705,0.044595533482751915,0.018050111763585324,-0.014391248993951495
chasing,0.025067750584962085,-0.00781696955189149,0.021618577311248017,-0.0053164647505553695,0.022496522474517187,-0.019889069936994293,-0.02919095991044644,0.041577204730836745,-0.0034773219904078514,-0.012543683709529687
cheat,0.010100386920163584,0.028881724430216502,-0.022228022045990746,-0.02973228025657893,-0.03020008307572401,-0.0018573534627348268,-0.004696376982494996,-0.025791668468964492,-0.012608430913178682,0.018393113776271616
cheated,0.004573326059241071,-0.011455138314417263,-0.011142987123108898,-0.011037396526933857,0.017713618479426017,-0.02535186241787292,-0.018002624718613653,-0.010834348963633505,-0.0067977072745519975,-0.030140915366483986
cheating,0.00920879615494289,0.0015555776253464084,-0.05385202374473965,-0.0019480787746301643,0.02584016150685783,-0.016111376391949747,0.014982287815302862,-0.015459146557599262,0.02656116187867618,0.02187615691273918
check,0.0008378673299275867,-0.019303039027561406,-0.026164731854551915,0.01166818124191821,0.019574856385487546,-0.013106910006347637,-0.020055248293411022,-0.027978112759983104,0.0003809379915718411,0.004932247252353333
checked,0.005483372964089073,-0.021773417707172744,-0.013852120350680532,0.016224969383192393,0.005822708064999552,-0.010747741606366972,0.002177497119630452,-0.010665201870246974,-0.001644674920742476,-0.02366636461574669
cheeeehoooo,0.004841040345183008,0.004814921065277333,0.012468498567347478,-0.01316965162578066,0.01212324163291966,-0.02621944968315331,0.015982667516744816,0.017421166558269384,-0.0009519917355423732,-0.0017472295782029136
cheek,0.011994446138914597,0.007152792979741869,0.017547900745277473,-0.0352220874568832,-0.0016734023093106555,-0.04206527861055083,-0.002645723065736067,0.012235921415141281,-0.023616472498602593,-0.013823663987346722
cheese,0.007992440252378937,-0.016478882153296442,-0.001417820339492203,0.006144769086727234,0.002379561704459647,0.021988988839028098,0.01548836777774688,0.007718074436094087,-0.01622541250602383,-0.013055857804063396
chest,-0.01734117952551605,-0.0056936708875095525,0.009168933149901977,-0.03635671279410792,0.012468040611331745,0.027680264902086887,0.02704500219234441,-0.009014788331046375,0.015969080259114917,0.04651504233805427
chewbacca,-0.009686963518728088,0.009775293289902679,-0.007696094870226206,-9.372066920696922e-05,-0.0032582577540079933,0.0022042624620729106,-0.004436634802983752,-0.0009850240028346055,-0.018190469395852955,0.0037665888720436872
chewie,-0.006279013202404423,0.013679121011414667,-0.012562584233192588,-0.0023561460781610817,0.004957012412195047,-0.003936049756416393,-0.0028569929129288697,0.0032014007775362616,0.004305988865127402,0.0162325651208798
chi,0.01652686162903473,-0.003499655871730005,-0.013898538761782219,-0.03034123022339764,0.007939756279552079,0.02202457293255363,0.005091275160525836,0.0019875582871684834,0.017569773114008015,-0.04014944234681744
chick,0.0028787453830385126,-0.011975859705323949,0.00010782655360391155,-0.010864569376899554,0.0047744802780905655,0.015873393873300674,-0.011079943653338179,0.010017203560238134,0.006151516867300128,0.002165073794791224
chicken,0.01678520063790838,0.021143296420255708,0.024253584134677608,-0.034146268399418145,-0.014473505081465807,-0.019258779022351985,0.02600632327876275,0.0035624083822841652,0.012451580633144338,-0.0045331599947356395
chief,0.007263949254809899,-0.022226431231506198,0.0018393483020155068,-0.006690735533762999,0.014596556881248727,-0.013625678219052554,0.00436076610442057,0.023317811078868312,0.01781390531420954,-0.017486919477009324
child,0.007639795883652265,0.027824574317385914,-0.0064302251338990675,0.021814655598089344,0.02442393080670276,-0.0006153587960870662,0.007368400223821367,0.016145400096241307,-0.022351626118959595,-0.010844173850345628
childbirth,-0.0034339221646107264,0.002142824342380157,-0.0038811123234856536,-0.010558155505135,-0.006710381506961812,-0.011707118368002117,-0.02333006289087132,8.901871184061123e-05,-0.0391102475832159,-0.0020369176412116004
children,0.00401064993985137,-0.00433587583905809,-0.010037711763336926,-0.006897250390892748,0.0024775793047747607,0.034096912569831786,0.03429842864434245,-0.018314068904398267,-0.008364368057731815,-0.021247725165642137
chill,0.001796535096641696,-0.01250660098755824,0.014523046685317453,-0.01573226316526017,0.016630849116575124,-0.0029781969394482703,-0.017796114975199097,-0.005413804646648363,-0.038243622564018115,0.004184607352968794
china,0.013053489381620683,0.016675618274851364,0.006442397558388856,-0.03409560522417815,-0.02222107546578244,0.02568470847217051,0.014662018723812602,-0.009847786778345977,0.00011167005526804011,-0.015756103213915126
chip,-0.0009932018632192487,-0.0008737890274566348,0.0025660969562377313,0.0003592886547741491,-0.02544438177215348,0.009719006987900528,0.008318635479593633,0.007343618418100703,-0.009048826148342046,-0.0060918717592313865
chirrut,-0.010080026187933968,0.010707376870224236,-0.016974169265916113,0.001530989885589253,0.0014806811557924867,-0.0011344041543848535,-0.0031560333121520958,0.002877759295945277,-0.005563349230779864,-0.010673750721992788
chitauri,-0.014547967569871045,-0.008357517825716523,0.009070402578154776,0.011886206849415363,0.00022169407649864244,0.0012937706326672104,0.018713114729005737,0.009771259926446979,0.00511562189238642,-0.00834411875028057
choice,-0.01148413069245879,-0.006950864668703552,-0.01879721131456115,0.003513040793525741,0.024289620306934996,-0.0003676122174828167,-0.01413498598840376,0.034689520143847095,-0.0043805335854477795,-0.007724123748435944
choices,-0.005801265736209736,-0.008972444489625434,0.028495231307422392,0.006932502988116445,0.005286908386463029,0.01642332677801754,0.020238613757999607,-0.006897840992446559,-0.0071558245394330545,0.030618404019839597
choke,-0.018259208646531414,0.006371766401685672,-0.014616461810857167,0.009138548907064451,0.003963594862167261,-0.00030584056153103953,0.01254267001094043,0.006957895540362903,-0.0015064116617146584,-0.013718589528003288
choose,-0.019206553571797964,-0.003411080370783841,0.021532647759584442,-0.01702037051143329,0.015138773580354403,-0.008069481773096491,0.015460727970723814,0.01352410577811462,-0.02922715462735767,0.012305994983575675
chopped,0.0003221159000007603,-0.01613991324531585,0.002018191650903854,-0.0009923105660294166,0.010457272604266337,0.0045666912934875115,0.02381138634912856,0.006064006364902363,0.012334800602357558,0.03553922211841417
chose,-0.00795789532220188,0.011712798647723625,0.00459841276751498,-0.014575873940254084,0.017568170972665043,-0.02460894480147492,0.010308943259995084,0.014940161598163009,0.0006543412489774634,0.016610615604103356
chosen,-0.028619633889060386,-0.005847120849053862,0.02222815668383295,-0.009574752588096813,0.0019877804121360637,-0.016609729446583656,0.021973552190866462,0.026143965862095463,-0.019139712232761723,0.0006081039034074679
chow,0.008716426419215917,-0.002695492541852343,0.00619585318777986,-0.04509106876874062,-0.0025010664305539403,0.0314629386321853,-0.005881273235257234,-0.004841219774169216,0.022716170137050306,-0.01058933753562631
christmas,-0.02408532256168844,-0.009099928650676116,0.01090265481255096,-0.0013290392772301483,0.00289478502499372,-0.008239895314517992,-0.009265640972811448,-0.014400420987796266,0.01286408335352295,-0.008759318553189429
chuck,0.018933871966804003,-0.020063975115163883,-0.02496658264182421,0.004619412453006333,-0.006566388561231947,0.009302120844319023,-0.011972531816195852,-0.002677944390317443,0.01959050343641159,-0.0036026598843128953
chum,0.009940626724903064,-0.004584840921195702,-0.009783535508896633,-0.0025268596128358717,0.0020576632769889235,-0.00630738801564924,0.008810229841029386,0.007557347057722904,0.0044474491664697096,0.023770604763507643
church,-0.0007889058728128835,-0.011728135306762087,0.0072221731891834355,-0.0031392082624086487,-0.0013258120029413481,-0.011983330187018568,-0.0034463989950388207,0.004265020291936829,-0.01610649120535525,-0.006724162614732547
circle,0.0006999395256321682,-0.03603110599829293,0.007144947723022254,-0.011849344186379153,-0.008459067429550332,-0.005148261226343322,-0.02973984258356592,0.006393856313495274,-0.027045567202650285,-0.006644197469796419
circumstances,-0.00469676118347348,0.031245417677483647,-0.01076292343983206,0.020993098669267535,-0.013584310709554456,0.017153520662961372,0.01574353714985777,-0.025668054096180264,-0.015088566964553626,0.01913879075282533
citizens,-0.004743831182615888,0.008256978977223788,-0.01631907670910568,-0.03716838587116532,-0.018878919712087164,0.020739338936119196,-0.0040075098209645344,0.011183347227267815,0.015341315630647973,-0.03146560043385463
city,-0.02490980295366218,-0.008806172190738992,-0.01719121434048329,-0.017583916987931835,-0.012577752392952592,0.01287437654555292,-0.006961147225792916,-0.0028028930643814692,-0.0032794103171014735,-0.007623401738073752
civilian,-0.021476716796058924,-0.01413392486268833,0.010703793971666384,0.011346544630067007,-0.012776168333004672,0.002656003921807168,0.023648586224524853,0.01894017021054208,0.007597644879820073,-0.007875173302715545
civilians,-0.03620719654965028,-0.007398157492637305,0.002092043791891087,0.012918071998056566,-0.00490355695411443,-0.0012162210776624593,0.012156131652757324,0.00826783195103023,0.012797405242914669,0.008081663787909069
clam,0.013336114965915994,0.009764181225058316,-0.007226919460315028,-0.029711640477352388,0.017571419316686824,-0.05276011670648547,0.004483574420453668,0.03121531176753002,-0.012695304356618822,0.03487545256617313
clang,0.008802635598267052,0.014040045609008584,0.01234292605212357,0.013975603419409852,0.01366476754162333,0.01991154815999408,-0.027037950841689733,0.02256201588750311,0.018590099120337884,0.0030325548030690507
class,0.032463536208712646,-0.017113989261296647,-0.012924231636286315,-0.019259170120730182,0.0027942250803698523,-0.015206043741849536,-0.00859051442156582,-0.01878620238521916,0.0009761758789969401,-0.012313964449604491
classics,0.006986570859271409,-0.00898779629819147,-0.007699595686845211,-0.008197369085323623,-0.00023633481822504305,0.00979668461419152,-0.013501679621195504,0.01789476841475919,0.004453494676505461,-0.010260116336977723
claw,0.004735229228398342,-0.007288355547883931,0.0002787863247144273,0.00886331662381629,-0.005110722254906848,-0.006021048025866922,-0.010627998886488743,-0.0037766591322532924,0.01211715183425523,0.00020724569691020822
clawhauser,0.004250791418084681,-0.006542720050191547,0.00025026507892550237,0.007956554672017273,-0.004587869615917332,-0.005405064473486512,-0.009540701047197427,-0.003390287872894275,0.010877506144745445,0.00018604341783024563
claws,0.025637806913671148,0.0036237378029627502,-0.004038734355249028,-0.038782161458220304,-0.010079232141026262,0.016356270216706974,0.007977592955279084,-0.006631530965362929,-0.02201833587658537,-0.04282666565266683
clean,0.016702451048052604,-0.018640589929034248,-0.005290546269479038,-0.03214038730082023,-0.003444375003520397,0.027648087495980824,0.009045074101496159,-0.012424826680179336,-0.028842620571450386,0.012245185751967532
cleaned,0.004695742376972579,-0.00112082559415469,0.010879731741774668,-0.045072558039014825,-0.025732495052239353,0.0009188467043879612,-0.007448233456612503,-0.006514634470057768,-0.003310355303107976,-0.01902905422512424
cleaning,0.014286243286491486,-0.002845181906200126,0.0012194557718292363,-0.009798118173087112,0.005195881844347794,0.018734223917239713,0.01954610856742814,0.007816358096472846,-0.025612877913002353,0.029807884189029188
clear,-0.009596299714480503,0.001300624174739451,-0.020971564835713673,-0.01797785277744374,-0.010597206054000441,-0.002384186183682965,0.029923609848846233,0.010546588635383521,0.009995076914957055,-0.0008597561049255698
clearance,-0.03498026529513328,0.014536899497958722,-0.022205346868088754,-0.0026128463877170154,-0.009094519777150445,-0.017298791085364727,-0.017035240250087052,-0.010138173593730497,-0.000906738988878137,-0.014447562056581594
cleared,-0.023081834265666696,-0.006050197073929557,-0.020390515201079498,0.007627114618460892,0.023387883651015573,-0.005843528143325386,0.007998714175770114,-0.010969207992255892,0.008990916297470132,-0.03226286292126359
clearly,-0.005706906803352387,-0.009501994701484747,0.030129619222661927,0.01890386129448393,0.02951495804100256,-0.0027697238610552045,0.006780187661293676,-0.03588035098834693,0.014937384833173643,0.02537666283480749
clever,0.011076424855034255,-0.01537956599308216,-0.0070143429815249046,0.0006237574086408498,-0.005050763701114739,0.003572609672852319,-0.02280058822290145,0.013346892697045802,0.01565481888243648,-0.009502126549689145
climb,0.01424941836619315,0.007535194986788726,-0.036155998420302336,0.012118146127605547,-0.018415601911738095,-0.0060167516162996995,0.01820702433591313,-0.004264193819250581,0.002184707783497422,0.027007758880058654
climbing,-0.02437262431694493,-0.019901276808810504,0.014398601790348192,0.013076019531775833,0.0002443800949489306,-0.012090927751286723,-0.0037187955217075678,-0.013443088244464873,0.02681168417671314,-0.009462103344402183
clint,-0.02388743541652556,-0.021862720944924415,0.02627806024063049,0.003042375692167654,0.020591303231011198,0.022521401768955254,0.014583327428658178,-0.0059391664808508314,-0.006921826882652471,0.012348403348366403
clock,0.006107322831594696,0.008410850938675753,-0.008421604493821627,0.020850452385655905,-0.0026802011942144337,0.03689274517569737,-0.013701213964119406,0.011678729108471128,0.013238020114531847,0.00015257013662732126
clocked,-0.0064239876114845435,-0.016386144151640445,0.0012350458799798244,0.004097378458774564,0.0008363390544034431,0.0003715407990413941,0.01062988607325106,0.008008031527109098,0.0022365022235151504,0.019342790192445652
clone,-0.018641362213130352,0.019344787039758064,-0.023742625628114047,0.0014421019328286354,-0.001417085668936308,0.0008264741514251719,-0.007082563227014813,0.001992678092995249,-0.02168979687614877,-0.0072905575565027775
clones,-0.00841335935479738,0.00849007587232963,-0.006684242347629646,-8.139864132717741e-05,-0.0028298747385624135,0.0019144546348147035,-0.0038533233712853047,-0.0008555168906052257,-0.015798857460738083,0.0032713724647582226
close,0.011399298515795447,0.014525789368981246,5.188321226162262e-05,-0.00015003467962887616,0.0021825782894022458,-0.004619724676164989,0.0015042335962974851,0.004464726296116152,0.0045948564276268615,-0.0035472751230596067
closed,-0.001673054002896238,-0.004753065942822472,-0.02302300601992594,0.008490151230675905,0.012582683448689997,0.008808760438803135,-0.0005804129216579426,-0.019920624873939915,-0.0038151487550155874,0.0036157372540540425
closer,-0.028228087243787815,-0.010169017073638691,-0.013947000797142974,-0.00206957114791924,-0.0026853461351267764,-0.009590412417969171,-0.010546051652235107,-0.012666062225450874,-0.0067596562633419665,0.018387026395150698
closes,0.018821949571429266,-0.022970239739482454,-0.018455591084843723,-0.011252644789290547,0.01394927804973053,-0.002059502786413355,-0.020659472379966074,0.020311374951468904,-0.018035888505136346,-0.037151123326163014
closest,-0.014556728716382568,0.01207586758587645,0.0009937825165529262,0.0009842761096653166,-0.03235027561973018,-0.015373309518108594,-0.006119269323752324,-0.005292055933028421,-0.0004517482885842711,0.010722639134290453
closet,0.017310851669711795,-0.002970882967810297,0.006510414224256772,0.0030098888218654226,0.02515655293733148,0.021021687252159242,-0.030267712066416038,0.000913446549419726,-0.011825814443925185,0.011726261354457227
closing,0.011503716426807436,-0.0033139583232762097,-0.002868148073729861,0.018802067680554948,-0.012796970075660545,0.014211873398040288,0.02234118096972833,-0.0070868159429682345,-0.03104934765920756,0.0019042390174429187
clothes,0.032521354281450435,0.024273227279984183,0.028076292053445247,0.016797472314788488,-0.027374833885755182,-0.010436482144359455,-0.0016863526504846654,-0.04964142617663831,0.014292971284040765,-0.013791766693600669
cloud,0.025836468365062596,0.005727991589283558,0.006552513711602305,0.013160409538217292,-0.03779910793087521,0.0007758756139520863,0.0038599823556477336,-0.007946373126037569,-0.025917270150645443,0.009244327234487138
clouds,-0.019968623243815715,0.005804324667083847,0.00011122099376013399,-0.01353684317837495,0.0072577435039295505,-0.002882588146149225,-0.015552783745028243,-0.02079719287979629,0.0012305000903673436,0.012594759042355116
clown,0.015900170836210023,-0.022040750673800555,-0.01309421698867495,0.007732742875918944,0.032202075094143356,0.0012558262581149494,0.011679469777716939,0.00037762326520943384,0.0010686072195788072,0.011301184868489076
clownfish,0.009035559832613371,-0.004167403687203831,-0.008892771342442207,-0.0022967959518282234,0.0018703186598917475,-0.005733117576996931,0.008008082495268739,0.006869271264840275,0.0040425210762086465,0.021606356172696174
club,0.011799815583954286,-0.03238541689659526,-0.013217398311907188,0.0072014729397571154,0.000121052639345543,-0.018465350897912982,0.00934650666747415,0.017714969139809682,0.00035290408540081356,-0.003492508341463714
clue,-0.01095643955681743,0.038654412771557796,-0.0039923934238684615,0.02160906766587901,0.007204553776021752,-0.02490517777822587,-0.01984720324887707,-0.02986529236102944,0.01025193400739169,0.00590035034139156
clumsy,0.005251820567058114,0.034831805454582615,0.010885308323898717,-0.020019828675823508,0.0018156440797209347,0.035028568781444516,-0.023657486102614995,0.004460074431342876,0.017232588474320645,-0.007554472417885821
cmon,0.04217770451924876,-0.010729003468560807,-0.033777686229883655,-0.024637858618248906,-0.005223752564255152,0.023637242525385002,0.019273308884954786,-0.012069119311409984,0.0041680682357338,-0.013812144906792261
coach,0.0208994431839966,-0.02192028974567471,-0.022005652634460394,0.005147851921947085,0.01696303166116994,0.0022201330335648558,-0.009987985297131904,0.0038034618931249895,-0.004223743183132928,-0.028366805171004664
coast,0.012136146878850083,-0.01547344878099953,-0.024491243540460835,0.008681306853547052,0.002512704779640543,0.0004480106788953414,0.03470206071165861,-0.004963946111044131,0.013724889776527485,0.02854065878577404
coconuts,0.005235088650711922,0.00520684332820908,0.013483402468704508,-0.014241627593241582,0.0131100425026383,-0.028353645844073072,0.017283615784831865,0.018839204970085913,-0.0010294814285669808,-0.0018894495981921988
code,-0.04463320408872238,-0.0078689511314792,-0.0016455717913041856,0.009492669552749335,-0.0062421867934038255,-0.00798671002449305,-0.0011687179468776374,-0.000816555454780614,0.002992289703552602,-0.010445986857505172
coded,-0.01999094203096814,0.020745929823152272,-0.02547218964717901,0.0015484435192383572,-0.0015138826909962169,0.0008822296010469121,-0.007593582093856059,0.0021415857212034317,-0.02324417211938659,-0.007835735815933541
codes,-0.018996741289811988,-0.0078509103836402,0.00496267082527227,-0.001613306619579987,-0.0065151396897190255,-0.011562415765474022,0.00830296359589771,-0.0016481830853479847,0.020117398382932125,-0.004285737812926052
cody,-0.009209367732769548,0.00929334258649182,-0.0073166547627816995,-8.909996462974316e-05,-0.003097616065838887,0.002095585841065999,-0.004217895661286196,-0.0009364594230349316,-0.017293625765620303,0.0035808849650093904
coffee,-0.0075230443205047785,-0.029090675623542568,0.0023588062573153055,-0.00807142450109217,-0.0232681489391069,-0.014588072432686068,-0.007474075988078888,0.011282754041583725,-0.009752232285484072,0.015515363893222165
cogsworth,0.007896995480182942,0.0058857797352510404,0.0008733448457746346,-0.0028550613609308394,-0.0146182558093165,0.013610650907895738,0.008204102518352943,0.0059239262800909395,-0.01524998536390448,-0.0027140208667334304
coincidence,-0.0013416767405193919,-0.016824616563626462,-0.0067523327786192695,0.005828705976845881,0.0065853138796267635,0.016994325070505766,0.025219363855104465,-0.01788069593037837,0.012439749076114934,0.017046817119527546
cold,-0.0026576275770294248,0.024918346106669254,0.007955193316480053,0.015124317285351487,-0.013393831750427654,-0.031143795170170793,0.007744616767708607,0.00095187676804226,-0.002461876358648699,-0.009589659013285163
collect,0.007344872537464854,-0.014448688456014078,-0.023831411733848756,0.011928089911633783,-0.01448228685664668,0.023549818882880973,0.03721861707829243,0.008245881162794651,-0.008536614170121828,-0.023849369854163704
collective,-0.026521238269423833,-0.0022804904604696507,0.0057433872654897725,-0.012034368055559772,0.007598393723534456,0.0033459648072020984,-0.017973918766848663,-0.02634709025678461,-0.001961837107618219,0.014324528820323562
colonel,-0.02120659081552598,-0.013173471138059377,0.01400899392887215,-0.009987627519297462,0.008032562712497084,0.002963449985557608,-0.005721729592289708,-0.014320260325762805,5.806568968196626e-05,0.007076549220518656
color,0.026318559889206786,-0.014995471402039414,-0.0012909448053665439,0.01581751837147674,-0.025022513895453298,-0.009937891948569824,-0.026040175621922994,-0.001044429765663432,0.006083432233229176,0.0025981144687429367
come,0.00624739694901341,0.00574347174397642,-9.108405278649357e-05,0.0010909436380640175,0.0013689304056880805,-0.0007487997673677403,0.00031832457675599034,0.00011248338997608117,0.0006476536060937394,-0.0001236755979968347
comes,0.01890358404209792,-0.005621326019493579,-0.006518127206458612,-0.011628085285794594,-0.0015027586362305698,0.005681652364193609,0.00674859499047844,0.0269025191707838,0.008296970922272384,0.00506089740943447
comfort,-0.030517120506183913,-0.007582731863913962,-0.006299646092327884,0.008434369109993877,-0.008799461401669343,0.0071614987382085625,0.01275576451459291,0.008915406080727033,-0.002203944842282035,-0.00963517946214733
comfortable,-0.014584412000533694,0.006321667992024669,-0.0035653105287799212,0.034552123766105156,-0.028839161413447188,0.016619019790612765,0.03338085716254418,-0.01461075543720268,-0.009023675876684383,-0.020686431187110273
comin,0.00828626525373949,-0.01856336070891758,-0.021021191923123052,0.0034043381452152116,0.0001681754920628743,0.015567135425325543,0.012484818190484576,0.0039715271519962896,0.012893213200247187,-0.00522879390027548
coming,0.006241999741759471,0.008923284615982643,0.002339720608526845,0.001514852257537105,0.0030858090478835033,-0.000611843827024741,0.00022756523479893875,-1.3185033249246104e-05,0.0025494496582217675,-0.0014071502833900656
command,-0.027683203664622937,0.021300359406714108,-0.0264618921385577,0.002313197471761506,-0.016008031179616605,-0.013111320164528342,-0.013098643695811435,-0.00653876589316679,-0.015193708597253585,-0.00343531054429241
commander,-0.019974967476531647,0.003120705119865825,-0.0015084978334089843,-0.005897009592601949,0.0014436668942310168,-0.005613248530969683,-0.01505621704190905,-0.018337737785669102,-0.004236201251093352,0.0016654592420604752
commence,-0.01140006777904938,0.00958363902309047,-0.014276119419953012,0.0020082093621932584,-0.025093491083045386,0.008749183799053862,0.005417776700329989,0.010491150029564009,-0.01468046666116812,-0.017063537121278533
commercial,0.017208324274276116,-0.012572340452127585,-0.01967660047857037,0.010144016586495963,-0.0011643256037529085,-0.0033169556445349162,0.0010756408421996894,-0.0303106428519174,-0.003609150015546277,0.00675454400870691
